ID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
2115,0,0,0,0,71,1,2,1,2,2,2,2,2,2,2,1,2,118.65,6201
2116,1,0,0,0,1,1,2,0,0,0,2,0,0,0,0,0,2,54.35,4487
2117,0,0,1,1,72,0,1,0,2,2,2,2,2,2,2,0,0,64.45,3855
2118,0,0,1,1,22,1,0,1,0,0,0,0,0,2,0,1,2,80.15,1331
2119,1,0,1,1,46,1,0,2,1,1,1,1,1,1,1,1,0,20.2,6192
2120,0,0,1,1,55,1,0,2,1,1,1,1,1,1,2,0,3,21,384
2121,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.45,1615
2122,0,0,0,0,12,1,2,0,0,0,0,2,2,2,1,1,3,75.85,6222
2123,1,0,0,0,31,1,2,1,0,2,0,0,0,0,0,1,2,80.45,2077
2124,1,0,1,0,5,0,1,0,0,0,0,0,0,0,0,1,2,24.95,4
2125,0,0,1,1,67,1,2,0,2,0,0,0,2,2,2,1,2,75.5,4379
2126,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,44.45,3742
2127,1,0,1,0,40,0,1,0,2,2,2,0,0,0,1,1,2,42.35,1221
2128,1,0,1,1,41,1,2,0,2,2,2,0,2,0,0,1,1,74.55,2626
2129,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.3,5769
2130,1,0,0,0,51,1,2,1,2,2,0,0,2,0,1,1,2,94.8,4083
2131,1,0,1,1,42,0,1,0,2,0,2,2,2,0,2,0,1,48.15,1666
2132,1,0,1,1,23,1,0,2,1,1,1,1,1,1,1,0,3,19.65,3704
2133,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.55,5512
2134,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.15,1609
2135,0,0,0,0,56,1,2,1,2,2,0,0,2,2,0,1,1,106.6,4835
2136,1,0,0,1,15,1,2,1,0,2,0,0,2,0,0,1,2,91,797
2137,1,0,1,1,12,1,2,2,1,1,1,1,1,1,2,1,0,25.4,2719
2138,0,0,1,1,54,1,0,0,2,0,2,2,0,2,2,0,0,69.95,3313
2139,0,0,0,0,7,1,0,0,0,0,0,0,2,2,0,1,2,66.85,3895
2140,0,0,1,1,33,1,2,1,0,0,0,0,0,2,0,0,1,86.15,2385
2141,1,0,1,1,16,1,0,2,1,1,1,1,1,1,0,0,2,20.15,2952
2142,0,0,0,1,21,1,0,0,2,0,2,0,0,2,1,0,3,64.85,610
2143,1,1,1,0,30,1,2,0,0,0,2,0,2,2,2,0,2,74.85,1797
2144,1,0,0,0,3,1,0,0,0,0,0,2,0,0,0,1,3,50.5,867
2145,1,0,0,0,11,1,0,1,0,0,2,0,0,0,0,0,2,72.9,6091
2146,0,0,0,0,62,1,2,1,2,2,2,2,2,2,1,1,1,115.05,5597
2147,1,0,0,0,18,1,0,2,1,1,1,1,1,1,0,0,2,19,3016
2148,1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.55,513
2149,0,0,0,0,46,1,2,1,0,0,2,0,2,2,1,1,2,101.1,3956
2150,1,0,0,0,21,1,2,1,0,0,0,0,0,2,0,1,2,84.1,1246
2151,1,0,0,0,68,1,2,2,1,1,1,1,1,1,2,1,0,24.15,901
2152,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,2,50.1,4225
2153,0,0,1,0,25,1,0,1,0,0,2,0,0,0,0,1,2,74.6,1338
2154,0,0,0,1,24,1,0,2,1,1,1,1,1,1,2,0,3,19.75,4211
2155,0,0,1,0,30,1,2,1,0,0,0,0,0,2,0,1,2,85,2271
2156,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0,0,2,80.55,1395
2157,1,0,1,0,51,1,2,1,0,2,2,0,2,2,1,1,0,106.8,4557
2158,0,0,1,1,57,1,2,0,2,0,2,2,2,2,2,1,2,84.5,4086
2159,0,0,0,0,15,1,2,2,1,1,1,1,1,1,2,0,0,25.05,3180
2160,0,0,1,1,72,1,0,0,2,2,2,2,2,2,2,1,0,83.7,4980
2161,0,0,0,0,2,1,0,1,0,0,2,0,0,0,0,1,2,75.8,1056
2162,1,0,1,0,28,1,2,1,0,2,2,0,2,0,0,0,1,96.6,2335
2163,1,1,1,0,29,1,2,1,0,0,2,0,2,2,0,1,2,98.5,2601
2164,1,0,1,1,70,1,0,1,2,2,2,2,2,0,2,1,1,101.1,5498
2165,0,0,0,0,13,1,0,2,1,1,1,1,1,1,1,0,3,20.2,2375
2166,0,1,1,0,59,1,2,1,2,2,2,2,0,0,1,1,2,94.05,4550
2167,1,1,1,0,13,1,2,1,0,0,0,0,2,2,0,1,2,95.25,428
2168,1,1,1,0,7,1,2,1,0,0,0,0,0,0,0,1,3,74.4,4411
2169,0,0,1,0,62,1,0,0,2,0,2,2,2,2,2,0,3,81,4217
2170,0,0,0,0,21,1,0,0,2,0,2,2,0,0,1,1,2,60.25,470
2171,0,0,0,0,2,1,0,0,0,0,2,0,0,2,0,0,2,60.85,210
2172,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,43.95,3661
2173,1,0,0,0,4,1,0,1,0,0,2,0,0,2,0,0,2,86.05,2672
2174,0,0,0,0,19,1,0,2,1,1,1,1,1,1,1,0,1,20.25,3279
2175,0,0,0,0,30,1,0,1,0,0,0,2,2,0,0,0,2,85.15,2214
2176,1,0,1,1,67,1,0,2,1,1,1,1,1,1,2,1,1,19.4,517
2177,1,1,1,0,72,1,2,1,2,2,2,0,0,2,2,1,1,102.65,5802
2178,1,0,1,0,53,1,0,2,1,1,1,1,1,1,2,0,1,19.9,212
2179,0,0,0,0,5,1,0,2,1,1,1,1,1,1,1,0,2,19.55,6510
2180,1,1,1,0,71,1,0,1,0,2,2,2,0,2,2,1,1,95.5,5323
2181,0,0,1,1,50,1,2,0,0,2,2,2,2,2,1,1,1,84.15,3560
2182,1,0,1,1,56,1,2,1,0,0,2,2,2,2,2,1,2,103.2,4825
2183,1,0,0,0,2,1,0,0,0,0,0,2,0,0,0,1,1,50.2,174
2184,0,1,0,0,2,1,2,1,0,0,2,0,0,2,0,1,2,88.55,1325
2185,1,0,1,1,24,1,2,0,2,0,0,0,0,0,0,0,2,54.75,614
2186,1,0,1,1,46,1,0,2,1,1,1,1,1,1,2,0,1,19.95,6245
2187,1,0,1,0,71,1,2,1,2,2,2,2,2,2,2,1,2,116.25,6232
2188,0,0,0,0,29,0,1,0,0,0,0,2,0,0,0,1,2,31.2,6380
2189,1,0,1,1,69,1,2,2,1,1,1,1,1,1,2,0,0,24.45,1222
2190,1,0,1,0,71,1,2,0,0,2,2,2,2,2,2,0,1,84.2,4880
2191,0,1,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,91.3,6344
2192,1,1,1,0,56,1,0,0,2,2,2,2,2,2,2,1,0,85.65,4076
2193,1,0,0,1,56,1,0,2,1,1,1,1,1,1,1,1,3,21.2,437
2194,1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.5,5968
2195,0,0,1,0,28,1,2,2,1,1,1,1,1,1,1,0,3,25.55,5329
2196,0,0,1,1,19,1,0,2,1,1,1,1,1,1,0,0,3,20.2,3271
2197,1,0,1,0,66,1,2,0,0,0,0,2,0,2,0,0,2,63.85,3635
2198,0,0,1,1,17,1,2,0,0,0,2,2,0,0,1,1,3,61.95,140
2199,1,0,1,1,52,1,2,2,1,1,1,1,1,1,2,0,3,25.75,630
2200,0,0,0,0,19,1,0,0,0,2,0,0,2,0,1,0,2,58.2,87
2201,0,0,0,0,36,1,0,0,2,2,2,2,2,2,1,0,0,85.85,2600
2202,1,1,1,0,7,1,0,1,0,0,0,0,0,0,0,1,3,70.1,3951
2203,1,0,1,1,72,1,2,1,2,2,2,2,0,2,1,1,1,104.9,5790
2204,1,0,1,1,67,1,2,1,2,2,2,0,2,2,1,1,2,111.3,5762
2205,1,1,0,0,34,1,0,1,0,2,2,0,2,2,1,1,2,99.85,2901
2206,1,1,1,0,57,1,2,1,0,2,2,0,0,2,0,1,0,95.25,4507
2207,0,0,1,0,7,1,0,1,0,0,2,0,2,0,0,1,2,86.25,4821
2208,0,1,1,0,1,1,2,1,0,0,2,0,2,2,0,1,2,100.8,5
2209,1,0,1,0,8,1,0,2,1,1,1,1,1,1,0,1,0,19.55,1066
2210,0,0,0,0,69,1,2,1,0,0,2,2,2,2,2,0,2,104,5532
2211,0,0,1,0,50,1,2,1,2,0,2,0,2,2,1,1,3,104.4,4386
2212,1,0,0,0,10,1,0,2,1,1,1,1,1,1,1,0,3,19.5,1888
2213,0,0,1,1,12,1,2,2,1,1,1,1,1,1,2,0,1,25.25,2382
2214,0,0,0,0,14,1,0,1,0,2,0,0,0,2,0,1,2,86.3,338
2215,0,0,1,0,70,0,1,0,2,0,2,2,0,2,2,1,0,49.85,2926
2216,0,1,0,0,64,1,2,1,2,0,2,2,2,2,0,1,0,108.95,5581
2217,0,0,1,1,66,1,2,0,2,2,2,2,2,2,2,0,1,89.9,4882
2218,0,0,1,1,71,1,0,0,2,0,2,2,2,2,2,1,1,82,4909
2219,1,1,0,0,20,1,0,1,0,0,0,0,2,2,0,0,2,89.95,1124
2220,1,0,1,0,72,1,0,0,2,2,0,2,2,2,2,1,0,79.35,4750
2221,0,0,1,1,71,1,0,0,2,2,2,2,0,0,2,0,1,64.05,3807
2222,1,0,1,1,38,1,2,1,0,0,2,0,2,2,0,1,1,101.15,3381
2223,0,0,0,0,28,1,2,1,0,2,0,0,0,2,0,1,2,89.95,2273
2224,1,1,1,0,17,1,0,1,0,2,0,0,0,0,0,1,2,76.45,427
2225,1,0,0,0,33,0,1,0,0,2,0,0,2,0,1,1,2,39.1,566
2226,0,0,1,1,23,0,1,0,2,0,0,2,0,0,2,0,3,34.6,6078
2227,1,0,1,1,58,1,0,2,1,1,1,1,1,1,1,1,2,19.55,208
2228,0,1,1,0,70,1,2,1,0,2,0,2,2,2,2,1,0,104.45,5694
2229,1,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,2,70.5,2541
2230,1,0,1,1,45,1,0,2,1,1,1,1,1,1,2,0,3,20.35,6387
2231,1,0,0,0,10,1,0,1,0,0,0,0,0,0,0,1,2,70,5726
2232,1,0,1,1,36,1,0,2,1,1,1,1,1,1,2,0,1,19.45,5792
2233,1,0,0,0,54,1,0,0,2,2,0,2,2,0,0,1,3,69.9,3322
2234,1,0,1,1,23,1,2,0,0,2,0,2,0,0,2,0,3,59.7,759
2235,0,0,1,1,41,1,2,0,2,2,2,0,2,0,1,1,1,78.35,2796
2236,1,1,0,0,5,1,0,1,0,0,0,0,0,0,0,1,3,71.45,3199
2237,1,0,1,1,27,0,1,0,0,2,2,0,0,2,1,1,1,45.85,450
2238,0,0,0,0,1,1,0,1,0,0,0,2,2,2,0,1,2,95.85,6447
2239,0,0,1,1,67,0,1,0,2,0,0,2,0,0,2,0,1,35.7,2197
2240,0,1,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,89.55,5185
2241,0,0,1,1,56,1,2,2,1,1,1,1,1,1,2,1,1,24.95,863
2242,1,0,1,1,44,1,2,2,1,1,1,1,1,1,1,0,2,24.85,32
2243,0,1,1,0,66,1,2,1,0,2,0,0,2,2,0,1,2,100.8,5312
2244,0,0,0,0,34,1,2,0,2,2,0,2,0,0,1,1,3,64.4,1716
2245,0,0,1,0,69,1,2,1,0,0,2,2,2,2,2,0,0,105.35,5639
2246,0,0,1,1,1,1,2,1,2,0,2,0,2,2,0,1,2,102.45,36
2247,0,0,0,0,40,1,0,2,1,1,1,1,1,1,2,0,1,19.65,6134
2248,1,0,1,1,30,1,2,0,2,0,0,0,0,0,0,1,0,54.45,1040
2249,0,0,0,0,11,1,0,0,0,0,0,2,2,2,0,0,3,70.5,6128
2250,0,0,0,0,15,1,0,2,1,1,1,1,1,1,1,0,1,20.1,2620
2251,1,0,0,0,11,1,0,0,0,0,2,0,2,2,0,1,2,69.35,5586
2252,0,0,1,1,64,1,0,2,1,1,1,1,1,1,1,0,0,19.8,609
2253,1,1,1,0,72,1,0,0,2,2,2,2,2,0,2,0,0,74.4,4472
2254,1,1,1,0,72,1,2,1,2,2,2,2,0,0,2,1,0,93.05,5340
2255,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,3,51.2,4301
2256,0,0,0,1,15,1,0,0,2,2,2,2,0,0,1,0,1,65.6,24
2257,0,0,0,0,60,1,2,0,0,0,2,2,2,2,1,0,1,80.55,4087
2258,1,0,0,0,56,1,0,0,2,0,2,0,0,0,1,0,3,52.7,2618
2259,0,0,0,0,8,1,0,2,1,1,1,1,1,1,2,0,3,20.85,1069
2260,0,0,0,0,3,1,0,1,0,0,2,2,0,0,0,0,1,80.1,1788
2261,0,0,1,0,49,1,2,0,0,0,0,0,0,0,0,1,1,52.15,2235
2262,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,80.2,845
2263,0,0,0,0,6,1,0,1,2,2,2,2,0,2,0,1,0,98.15,4685
2264,1,0,0,0,70,1,2,1,2,2,2,2,2,2,2,1,0,114.95,5874
2265,1,0,0,0,12,1,2,1,0,2,2,2,2,2,0,1,3,112.95,694
2266,1,1,1,0,52,1,0,1,2,0,2,2,2,2,1,1,0,104.45,4549
2267,0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,113.65,6073
2268,0,0,0,0,40,1,0,2,1,1,1,1,1,1,2,1,0,20.6,6119
2269,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.9,5519
2270,0,1,0,0,3,1,0,1,0,0,2,0,2,0,0,1,2,86.85,1830
2271,0,1,0,0,40,1,0,1,0,0,0,0,2,2,0,1,2,91.55,3168
2272,1,0,0,1,1,1,0,0,0,0,2,0,0,0,0,1,2,49.85,4146
2273,1,0,1,0,30,1,0,2,1,1,1,1,1,1,1,0,1,19.8,4753
2274,1,0,1,1,23,1,0,1,2,0,0,2,2,2,0,1,2,99.85,1967
2275,1,0,1,1,1,1,2,1,0,0,0,0,0,0,0,1,2,74.5,5721
2276,0,1,1,0,44,1,2,1,0,0,2,2,2,2,0,0,2,104.15,3809
2277,1,0,0,0,65,1,2,1,0,2,2,2,2,2,0,1,2,109.15,5472
2278,0,1,0,0,7,1,0,0,2,0,0,0,0,0,0,1,2,48.2,2946
2279,1,1,0,0,72,1,2,2,1,1,1,1,1,1,2,1,1,25.1,1324
2280,0,1,0,0,8,1,2,1,0,0,0,2,2,2,0,1,1,100.15,6340
2281,0,0,0,0,16,1,2,0,0,0,2,0,0,2,0,1,1,65.2,84
2282,1,1,1,1,66,1,2,1,0,0,2,0,2,2,0,1,1,99.5,5391
2283,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,71.55,5570
2284,1,0,0,1,3,1,0,0,2,0,2,0,0,0,0,0,3,55.9,1019
2285,1,0,1,0,53,1,2,1,2,0,2,0,0,2,0,0,2,93.9,4258
2286,1,1,1,0,8,1,0,0,0,0,2,2,0,2,0,1,1,64.4,4788
2287,1,1,1,0,69,1,2,1,0,2,2,2,2,2,2,1,0,108.4,5676
2288,0,0,0,0,5,1,0,1,0,2,0,0,2,0,0,1,3,85.3,3592
2289,0,0,1,1,72,1,2,1,2,0,2,2,2,2,2,0,3,107.45,5813
2290,0,0,1,0,13,0,1,0,0,0,2,0,2,2,0,1,0,48.75,5114
2291,0,0,0,0,4,1,2,1,0,0,0,0,2,0,0,1,2,85.65,2791
2292,0,0,1,1,54,1,2,0,2,2,2,2,2,2,2,0,1,91.3,4201
2293,1,0,1,0,72,1,2,0,0,2,2,2,2,2,2,0,0,85.95,5019
2294,1,0,0,0,12,1,2,1,0,2,2,0,2,2,0,1,2,106.7,465
2295,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,25.15,2150
2296,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.2,3814
2297,0,0,1,0,54,1,2,1,0,2,2,2,2,2,1,0,2,110.35,4833
2298,1,0,1,1,69,1,2,1,0,0,2,0,0,0,2,1,1,79.2,4504
2299,0,0,0,0,48,1,0,0,2,2,0,0,0,0,2,0,1,55.5,2276
2300,0,0,1,1,48,1,2,1,2,2,0,0,2,2,1,1,1,103.25,4267
2301,0,0,1,0,8,1,2,1,0,0,0,2,0,2,0,1,2,90.25,5743
2302,1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,1,3,91.25,5257
2303,1,0,0,0,2,1,0,0,2,0,0,0,0,0,0,1,2,47.8,6368
2304,1,0,1,0,67,1,0,1,2,2,0,0,2,2,1,1,1,100.9,5339
2305,1,0,1,1,34,1,2,1,0,2,0,0,2,2,0,1,0,97.7,2955
2306,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,69.85,1596
2307,0,0,1,1,9,1,0,0,0,2,0,2,2,0,1,1,3,65.6,4863
2308,1,0,1,1,71,1,0,1,2,2,2,0,2,2,1,1,0,104.65,5657
2309,1,0,0,0,57,1,2,1,0,0,0,2,2,0,2,1,1,90.45,4380
2310,1,0,0,0,72,0,1,0,2,2,2,2,2,2,2,1,0,63.7,3791
2311,0,1,1,1,48,1,0,1,2,0,2,2,2,2,0,1,2,104.5,4286
2312,1,0,0,0,18,1,0,2,1,1,1,1,1,1,1,0,3,20.1,3425
2313,1,0,1,1,43,1,2,1,0,0,2,2,2,2,1,1,1,104.3,3779
2314,0,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,0,93.25,5307
2315,1,0,1,1,35,1,2,0,0,0,0,2,2,2,1,1,0,73.45,2317
2316,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,20.7,5663
2317,0,0,1,1,49,1,2,2,1,1,1,1,1,1,2,0,3,25.25,386
2318,0,0,1,1,71,1,2,1,2,2,2,0,2,0,2,0,0,100.5,5534
2319,1,0,1,1,11,1,0,1,0,0,0,0,2,2,0,0,2,90.6,39
2320,1,0,1,1,63,1,2,0,2,2,2,2,2,2,2,1,1,89.4,4631
2321,0,1,0,0,65,1,2,1,0,2,2,0,2,0,0,1,0,95.45,5053
2322,0,0,0,1,49,1,0,2,1,1,1,1,1,1,2,0,1,20.45,52
2323,0,0,0,0,29,1,2,1,0,0,2,0,2,2,0,1,1,98.6,2535
2324,0,1,1,0,15,1,2,1,0,0,2,2,0,0,0,1,2,83.05,469
2325,0,0,1,1,4,1,0,2,1,1,1,1,1,1,0,1,2,19.95,6103
2326,0,0,1,0,72,1,2,1,0,2,2,2,2,2,1,0,1,109.15,5903
2327,0,1,1,0,26,1,0,1,0,0,2,0,2,0,0,1,1,85.7,1691
2328,0,1,1,0,35,1,2,1,0,0,2,0,2,2,0,0,0,102.05,2988
2329,0,0,0,0,57,1,2,1,0,2,0,2,0,2,1,0,2,94.7,4541
2330,1,0,1,1,28,1,2,0,0,2,0,0,0,2,0,0,2,64.4,1351
2331,0,0,1,0,25,1,2,2,1,1,1,1,1,1,1,1,3,26.8,5684
2332,0,0,1,0,47,1,0,0,2,0,2,0,2,0,1,1,1,66.05,2624
2333,0,0,1,1,57,1,2,0,2,2,0,2,0,0,0,0,0,65.2,3177
2334,1,1,1,0,16,1,2,1,0,0,0,0,2,0,0,1,1,85.05,715
2335,1,0,0,0,5,1,0,0,2,0,2,0,0,0,0,1,3,55.8,2381
2336,1,0,1,0,17,1,0,1,0,0,0,0,0,0,0,1,0,70.4,390
2337,0,1,0,0,56,1,2,1,0,2,2,0,2,2,1,1,0,104.75,4578
2338,1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,0,19.95,588
2339,0,1,0,0,21,1,2,1,0,0,0,0,2,2,0,1,2,94.25,1578
2340,0,0,1,1,48,0,1,0,2,0,2,0,0,2,1,0,1,45,1817
2341,0,0,1,0,68,1,2,1,2,2,2,2,2,2,2,0,0,114.9,5931
2342,0,0,0,0,30,1,2,1,2,0,0,2,2,2,0,0,0,106.4,2797
2343,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,3,46.1,547
2344,0,1,0,0,14,0,1,0,2,0,2,2,0,0,2,0,3,39.7,5463
2345,0,0,0,1,4,1,0,2,1,1,1,1,1,1,0,1,0,20.05,6211
2346,0,0,1,1,71,1,2,1,0,2,2,0,0,2,2,1,1,95.75,5408
2347,1,0,1,1,8,1,2,2,1,1,1,1,1,1,1,0,3,24.4,1662
2348,1,0,1,1,61,0,1,0,2,0,2,0,0,0,0,0,0,33.6,1744
2349,1,0,1,1,72,1,2,1,0,2,2,2,0,0,2,0,0,90.45,5244
2350,0,0,0,0,5,1,2,1,0,0,0,0,2,0,0,1,2,84,3619
2351,0,0,0,0,49,1,0,0,2,2,2,2,0,0,2,0,0,67.4,2871
2352,1,0,0,0,8,1,0,2,1,1,1,1,1,1,0,1,0,19.7,1173
2353,1,0,0,0,3,1,0,1,0,0,0,0,0,2,0,1,2,80.35,2183
2354,1,0,1,1,9,1,0,2,1,1,1,1,1,1,2,0,3,19.6,1572
2355,1,0,1,1,67,1,0,0,2,2,0,0,0,0,2,1,0,54.2,3284
2356,1,0,0,0,46,1,0,0,0,0,0,0,0,0,0,1,1,45.2,1688
2357,0,0,1,0,67,1,2,0,2,2,2,0,0,2,1,0,3,75.1,4283
2358,0,0,1,0,55,1,0,2,1,1,1,1,1,1,1,0,2,19.7,272
2359,1,0,1,0,33,1,2,0,2,2,2,0,2,0,0,1,0,72.75,2097
2360,1,0,1,1,62,1,0,2,1,1,1,1,1,1,2,0,1,20.05,482
2361,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,45.95,3826
2362,1,0,1,1,49,0,1,0,2,0,0,0,0,2,0,1,2,39.2,1393
2363,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,44.75,3747
2364,1,0,1,0,14,1,2,1,0,2,2,0,0,0,0,1,2,82.65,345
2365,1,1,0,0,18,1,2,1,0,0,2,2,2,0,0,0,0,93.9,1264
2366,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.15,5504
2367,0,0,0,0,1,1,0,1,0,0,2,0,2,0,0,1,1,85.55,6212
2368,0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,117.15,6219
2369,1,0,0,0,64,1,2,1,2,0,2,2,0,2,2,0,1,99.25,5234
2370,1,0,1,0,69,1,2,1,2,2,2,2,2,2,2,1,0,112.55,5922
2371,0,0,0,0,1,1,2,2,1,1,1,1,1,1,0,1,2,25.7,2156
2372,1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,1,90.3,5080
2373,0,0,1,1,66,1,0,0,0,0,0,2,0,0,1,1,1,49.4,2831
2374,1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,19.4,4231
2375,0,1,1,0,71,1,0,1,2,2,2,2,2,2,2,1,0,109.7,5979
2376,1,0,0,0,11,1,0,0,0,2,0,0,2,0,1,1,2,61.25,5658
2377,1,0,0,1,47,1,0,0,2,2,0,0,0,0,0,1,2,55.3,2302
2378,0,0,1,0,35,1,0,1,0,0,0,0,0,0,0,1,2,70.3,2060
2379,1,1,1,0,32,1,2,1,0,2,2,0,2,2,0,0,0,106.35,3052
2380,1,0,1,1,60,1,2,1,0,2,0,2,2,2,0,1,0,103.75,4891
2381,1,0,0,0,11,1,0,2,1,1,1,1,1,1,1,0,3,19.5,1897
2382,0,0,0,0,29,0,1,0,2,2,0,2,0,0,1,0,1,39.5,164
2383,1,0,1,1,21,0,1,0,0,0,0,0,0,0,0,1,2,26.05,4677
2384,1,1,1,0,48,1,2,1,0,0,2,0,0,2,0,1,1,91.05,3712
2385,0,0,0,1,3,0,1,0,0,2,0,0,0,0,0,0,3,29.65,6321
2386,0,0,1,1,43,1,0,0,0,2,0,0,0,0,0,0,3,50.2,1782
2387,1,0,0,0,5,1,2,1,0,2,2,0,2,2,0,0,2,105.3,4570
2388,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,55.45,4564
2389,1,0,1,1,71,1,2,0,2,0,2,2,2,2,1,0,2,85.45,5095
2390,0,0,1,1,8,1,0,2,1,1,1,1,1,1,1,0,2,19.8,1055
2391,1,0,0,0,8,1,2,0,0,0,0,0,2,0,0,1,2,59.25,3703
2392,1,0,0,0,20,1,2,1,0,0,2,0,2,0,0,1,1,90.7,1312
2393,0,0,1,1,33,1,2,1,2,0,2,0,2,2,1,1,3,103.7,3000
2394,1,0,0,0,71,1,2,1,0,2,0,0,0,0,1,1,1,79.05,4606
2395,0,1,1,0,31,1,2,1,0,0,2,0,2,0,1,1,2,90.7,2448
2396,0,1,1,0,38,1,2,1,2,2,0,0,0,2,1,0,1,95,3110
2397,1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,88.35,6282
2398,0,0,1,1,2,0,1,0,0,2,0,0,0,0,0,1,3,30.25,5092
2399,0,0,1,0,12,0,1,0,0,0,2,0,2,2,0,1,0,49.85,5028
2400,0,0,0,1,9,1,0,1,2,0,2,2,0,2,0,0,0,93,6269
2401,1,1,0,1,11,1,0,0,0,2,0,2,0,0,0,1,2,54.55,4920
2402,1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.7,211
2403,0,0,1,0,71,1,0,0,2,2,2,2,2,2,1,1,0,84.8,4943
2404,0,0,1,1,42,1,2,1,2,2,0,0,2,0,1,1,1,94.45,3359
2405,0,0,1,1,8,1,0,1,0,0,2,0,2,2,0,1,2,94.2,5898
2406,0,0,0,0,5,1,0,1,0,2,0,0,2,2,0,1,2,96.25,4310
2407,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.7,746
2408,0,0,1,1,45,1,0,2,1,1,1,1,1,1,2,0,3,20.85,6308
2409,1,0,1,1,28,0,1,0,0,2,2,2,2,2,1,1,1,60,1176
2410,0,0,1,0,43,1,2,1,0,2,0,0,0,0,0,0,2,80.45,2940
2411,1,0,0,1,60,1,2,0,2,0,2,2,2,2,2,1,2,84.95,4216
2412,0,0,1,0,42,0,1,0,0,2,0,2,0,0,1,0,3,33.55,827
2413,1,0,1,1,7,0,1,0,2,0,2,2,0,2,2,0,1,49.65,2651
2414,0,0,1,0,25,1,0,2,1,1,1,1,1,1,1,1,0,20.2,4289
2415,0,1,1,1,40,1,2,1,0,0,0,0,2,2,0,1,1,94.55,3144
2416,1,0,0,0,27,1,2,1,0,0,2,0,2,2,1,1,0,100.5,2326
2417,1,0,0,0,10,0,1,0,0,2,0,2,0,0,0,0,2,35.75,3332
2418,0,1,0,0,27,1,2,1,0,2,2,0,0,0,0,1,0,86.45,2047
2419,0,0,0,0,11,1,0,0,0,0,2,2,0,0,1,0,0,53.8,5213
2420,1,0,1,1,4,0,1,0,2,0,0,0,2,0,0,0,1,38.55,1004
2421,1,0,0,0,68,0,1,0,0,0,2,0,0,2,0,1,0,39.9,2422
2422,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.05,5502
2423,0,0,0,0,18,1,0,2,1,1,1,1,1,1,1,0,3,20.1,3479
2424,0,0,0,0,57,1,2,1,2,2,2,0,2,2,2,1,0,112.95,5193
2425,1,0,0,0,26,1,0,2,1,1,1,1,1,1,0,1,2,20.3,4306
2426,0,0,1,0,17,0,1,0,0,2,2,0,0,0,0,1,1,35.65,5189
2427,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,2,35.9,3036
2428,1,0,0,1,38,1,2,1,0,0,2,0,2,2,0,1,0,99.25,3241
2429,1,1,1,0,59,1,0,1,2,2,2,0,0,0,1,1,1,82.95,4153
2430,1,0,0,0,30,1,0,0,2,0,2,0,0,0,2,1,3,55.65,1136
